# Use this header for notes and global details
# Name of benchmark/experiment:
# Case number:
# Instellation (S_earth):
# XCO2 (ppm):
# Obliquity (degrees):

# Columns of data (annually averaged for last orbit)
# Lat = latitude (degrees)
# Tsurf = annually averaged surface temperature (K)
# Asurf = annually averaged surface albedo
# ATOA = annually averaged top-of-atmosphere/total/planetary albedo
# OLR = annually averaged outgoing longwave radiation (W m^-2)

# Lat Tsurf Asurf ATOA OLR
-3.797202 237.831087 0.600000 0.600000 130.233472
-3.036960 237.854847 0.600000 0.600000 130.283130
-2.277253 237.873320 0.600000 0.600000 130.321739
-1.517947 237.886513 0.600000 0.600000 130.349312
-0.758907 237.894427 0.600000 0.600000 130.365852
0.000000 237.897064 0.600000 0.600000 130.371364
0.758907 237.894427 0.600000 0.600000 130.365852
1.517947 237.886513 0.600000 0.600000 130.349312
2.277253 237.873320 0.600000 0.600000 130.321739
3.036960 237.854847 0.600000 0.600000 130.283130
3.797202 237.831087 0.600000 0.600000 130.233472
4.558113 237.802036 0.600000 0.600000 130.172755
5.319832 237.767687 0.600000 0.600000 130.100966
6.082494 237.728031 0.600000 0.600000 130.018085
6.846240 237.683059 0.600000 0.600000 129.924093
7.611211 237.632759 0.600000 0.600000 129.818966
8.377548 237.577120 0.600000 0.600000 129.702681
9.145398 237.516128 0.600000 0.600000 129.575208
9.914909 237.449768 0.600000 0.600000 129.436515
10.686230 237.378024 0.600000 0.600000 129.286570
11.459516 237.300878 0.600000 0.600000 129.125335
12.234924 237.218311 0.600000 0.600000 128.952770
13.012614 237.130303 0.600000 0.600000 128.768833
13.792751 237.036831 0.600000 0.600000 128.573477
14.575505 236.937872 0.600000 0.600000 128.366652
15.361050 236.833402 0.600000 0.600000 128.148310
16.149565 236.723393 0.600000 0.600000 127.918391
16.941235 236.607817 0.600000 0.600000 127.676838
17.736252 236.486645 0.600000 0.600000 127.423588
18.534813 236.359845 0.600000 0.600000 127.158576
19.337123 236.227384 0.600000 0.600000 126.881733
20.143396 236.089227 0.600000 0.600000 126.592984
20.953852 235.945338 0.600000 0.600000 126.292256
21.768723 235.795679 0.600000 0.600000 125.979469
22.588248 235.640208 0.600000 0.600000 125.654535
23.412680 235.478884 0.600000 0.600000 125.317368
24.242282 235.311662 0.600000 0.600000 124.967874
25.077328 235.138496 0.600000 0.600000 124.605957
25.918110 234.959338 0.600000 0.600000 124.231516
26.764931 234.774138 0.600000 0.600000 123.844448
27.618112 234.582842 0.600000 0.600000 123.444640
28.477994 234.385397 0.600000 0.600000 123.031980
29.344934 234.181744 0.600000 0.600000 122.606345
30.219314 233.971823 0.600000 0.600000 122.167610
31.101537 233.755574 0.600000 0.600000 121.715650
31.992032 233.532931 0.600000 0.600000 121.250326
32.891259 233.303828 0.600000 0.600000 120.771501
33.799709 233.068194 0.600000 0.600000 120.279025
34.717906 232.825958 0.600000 0.600000 119.772752
35.646414 232.577045 0.600000 0.600000 119.252524
36.585843 232.321377 0.600000 0.600000 118.718178
37.536848 232.058873 0.600000 0.600000 118.169545
38.500141 231.789452 0.600000 0.600000 117.606455
39.476493 231.513028 0.600000 0.600000 117.028729
40.466747 231.229513 0.600000 0.600000 116.436182
41.471824 230.938817 0.600000 0.600000 115.828628
42.492733 230.640849 0.600000 0.600000 115.205874
43.530588 230.335515 0.600000 0.600000 114.567726
44.586620 230.022721 0.600000 0.600000 113.913987
45.662198 229.702371 0.600000 0.600000 113.244455
46.758852 229.374372 0.600000 0.600000 112.558937
47.878298 229.038631 0.600000 0.600000 111.857239
49.022477 228.695057 0.600000 0.600000 111.139169
50.193591 228.343569 0.600000 0.600000 110.404559
51.394167 227.984090 0.600000 0.600000 109.653248
52.627117 227.616557 0.600000 0.600000 108.885104
53.895832 227.240926 0.600000 0.600000 108.100035
55.204301 226.857176 0.600000 0.600000 107.297998
56.557269 226.465322 0.600000 0.600000 106.479023
57.960452 226.065429 0.600000 0.600000 105.643247
59.420843 225.657627 0.600000 0.600000 104.790940
60.947155 225.242142 0.600000 0.600000 103.922577
62.550469 224.819331 0.600000 0.600000 103.038902
64.245254 224.389730 0.600000 0.600000 102.141036
66.051021 223.954107 0.600000 0.600000 101.230584
67.995177 223.513461 0.600000 0.600000 100.309633
70.118394 223.068604 0.600000 0.600000 99.379882
72.485798 222.620102 0.600000 0.600000 98.442513
75.214368 222.168435 0.600000 0.600000 97.498529
78.559857 221.714022 0.600000 0.600000 96.548806
83.402352 221.257200 0.600000 0.600000 95.594048
